   1441  3.39175586747698108E-3
   1451  3.41096601685564457E-3
   1461  3.53317718030652771E-3
   1471  3.39367828701083027E-3
   1481  3.38707711701229618E-3
   1491  3.51998066324998686E-3
   1501  3.48269937518217712E-3
   1511  3.46206757050745648E-3
   1521  3.47230295275653689E-3
   1531  3.50402711119245525E-3
   1541  3.54184589555444447E-3
   1551  3.48335951291774961E-3
   1561  3.48223103129223976E-3
   1571  3.53028447644990803E-3
   1581  3.57115159420943237E-3
   1591  3.53647670895767879E-3
   1601  3.52727289392980011E-3
   1611  3.56529051262469317E-3
   1621  3.62811214146651316E-3
   1631  3.54300782507074386E-3
   1641  3.55584756745274538E-3
   1651  3.62747792200631596E-3
   1661  3.61231471316466332E-3
   1671  3.64632199722201428E-3
   1681  3.56702458630917159E-3
   1691  3.59331435202969252E-3
   1701  3.68451154151560809E-3
   1711  3.6000593145856471E-3
   1721  3.60360761732038664E-3
   1731  3.68497300767451968E-3
   1741  3.65315887074218592E-3
   1751  3.63014449840192484E-3
   1761  3.66386539456273501E-3
   1771  3.66436970664900255E-3
   1781  3.74275101534314808E-3
   1791  3.66780742882418876E-3
   1801  3.65465858236346721E-3
   1811  3.72861130456849169E-3
   1821  3.6732157598341462E-3
   1831  3.73361037952761338E-3
   1841  3.69000015154781176E-3
   1851  3.7282464963235471E-3
   1861  3.81064764940648336E-3
   1871  3.69812356035509153E-3
   1881  3.77504548785994329E-3
   1891  3.73710067809436119E-3
   1901  3.7618961615043041E-3
   1911  3.85499469754288417E-3
   1921  3.76702065703445835E-3
   1931  3.77822425745042443E-3
   1941  3.89032708803851036E-3
   1951  3.75607122388590649E-3
   1961  3.77795741403368253E-3
   1971  3.83974331203506148E-3
   1981  3.80227941339780686E-3
   1991  3.85711772471026074E-3
   2001  3.84160432713235309E-3
   2011  3.81896018576632391E-3
   2021  3.86960375963763458E-3
   2031  3.8586971680885907E-3
   2041  3.86809185673940917E-3
   2051  3.86276564783554367E-3
   2061  3.88210443959577682E-3
   2071  3.95253188741987241E-3
   2081  3.88195230315615701E-3
   2091  3.85830309341830564E-3
   2101  3.92816917799535502E-3
   2111  3.92122886601332411E-3
   2121  3.91340222618339218E-3
   2131  3.91963964456821124E-3
   2141  3.93271122657496384E-3
   2151  3.99283803340010589E-3
   2161  3.89524898276445361E-3
   2171  3.91887498132459725E-3
   2181  4.01191138218750902E-3
   2191  3.94425051981462174E-3
   2201  3.99262656397979514E-3
   2211  3.98515614494090661E-3
   2221  3.99729624851697871E-3
   2231  4.07619100208230379E-3
   2241  3.96553805773902038E-3
   2251  3.99339205369773909E-3
   2261  4.06074818946965815E-3
   2271  4.0438537805035828E-3
   2281  3.98174340307150959E-3
   2291  4.05288100400249315E-3
   2301  4.11160239674199148E-3
   2311  4.09165297326831521E-3
   2321  4.06696802639688534E-3
   2331  4.04521142092051193E-3
   2341  4.13535507374688475E-3
   2351  4.11072030699071757E-3
   2361  4.07013821756025806E-3
   2371  4.10774340402445762E-3
   2381  4.10354876458290073E-3
   2391  4.1300144403456935E-3
   2401  4.08495716176637304E-3
